path,c_class_name,py_class_name,lineno
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\types.cc,FloatType,FloatType,29
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\types.cc,UnrankedTensorType,UnrankedTensorType,41
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\types.cc,RankedTensorType,RankedTensorType,44
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\builders.cc,OpBuilder,OpBuilder,31
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\builders.cc,InsertPoint,OpBuilder_InsertionPoint,51
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,OperationState,OperationState,31
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,ModuleOp,ModuleOp,46
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,FuncOp,FuncOp,59
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,ReturnOp,ReturnOp,76
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,AddV2Op,Tf_AddV2Op,87
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,AnyOp,Tf_AnyOp,94
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,ConstOp,Tf_ConstOp,106
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,EqualOp,Tf_EqualOp,114
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,GreaterEqualOp,Tf_GreaterEqualOp,124
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,GreaterOp,Tf_GreaterOp,133
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,LegacyCallOp,Tf_LegacyCallOp,141
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,LessEqualOp,Tf_LessEqualOp,154
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,LessOp,Tf_LessOp,162
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,NegOp,Tf_NegOp,170
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,NotEqualOp,Tf_NotEqualOp,177
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\ops.cc,SubOp,Tf_SubOp,187
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\attrs.cc,IntegerAttr,IntegerAttr,22
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\weakref_lru_cache.cc,CacheInfo,WeakrefLRUCacheInfo,213
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\profiler.cc,ProfilerServer,ProfilerServer,51
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\profiler.cc,ProfileOptions,ProfileOptions,82
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\outfeed_receiver_py.cc,OutfeedReceiverForPython,OutfeedReceiverForPython,157
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pytree.cc,PyTreeDef,PyTreeDef,822
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,NoSharding,NoSharding,897
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,Chunked,Chunked,912
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,Unstacked,Unstacked,930
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,ShardedAxis,ShardedAxis,947
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,Replicated,Replicated,961
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\pmap_lib.cc,ShardingSpec,ShardingSpec,975
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\transfer_guard_lib.cc,TransferGuardState,TransferGuardState,160
path,c_fun_name,py_fun_name,lineno
F:\python_workplace\tensorflow-master\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,lambda expression,preloadTensorFlowDialects,32
F:\python_workplace\tensorflow-master\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,GetRegisteredOpConverters,get_registered_op_converters,43
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\mlir_hlo\bindings\python\MlirHloModule.cc,lambda expression,register_mhlo_passes,65
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,lambda expression,create_preemption_sync_manager,515
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,lambda expression,get_distributed_runtime_service,620
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,lambda expression,get_distributed_runtime_client,655
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,IsOptimizedBuild,is_optimized_build,706
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,JsonToPprofProfile,json_to_pprof_profile,708
F:\python_workplace\tensorflow-master\tensorflow\compiler\xla\python\xla.cc,PprofProfileToJson,pprof_profile_to_json,711
F:\python_workplace\tensorflow-master\tensorflow\lite\kernels\variable_ops_wrapper.cc,lambda expression,VariableOpsRegisterer,23
F:\python_workplace\tensorflow-master\tensorflow\lite\kernels\gradient\gradient_ops_wrapper.cc,lambda expression,GradientOpsRegisterer,24
F:\python_workplace\tensorflow-master\tensorflow\lite\kernels\perception\perception_ops_wrapper.cc,lambda expression,PerceptionOpsRegisterer,24
F:\python_workplace\tensorflow-master\tensorflow\python\py_exception_registry_wrapper.cc,lambda expression,PyExceptionRegistry_Lookup,30
F:\python_workplace\tensorflow-master\tensorflow\python\tfe_wrapper.cc,lambda expression,TFE_DeleteContext,761
F:\python_workplace\tensorflow-master\tensorflow\python\tfe_wrapper.cc,lambda expression,TFE_GetContextId,853
F:\python_workplace\tensorflow-master\tensorflow\python\tfe_wrapper.cc,lambda expression,TFE_ContextSetRunEagerOpAsFunction,973
F:\python_workplace\tensorflow-master\tensorflow\python\tfe_wrapper.cc,TFE_Py_SetEagerTensorProfiler,TFE_Py_SetEagerTensorProfiler,1109
F:\python_workplace\tensorflow-master\tensorflow\python\tfe_wrapper.cc,lambda expression,TFE_Py_TensorShapeOnDevice,1313
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,lambda expression,TF_GraphGetTensorShape_wrapper,516
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,TF_NewGraph,TF_NewGraph,819
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,TF_DeleteGraph,TF_DeleteGraph,826
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,lambda expression,TF_GraphGetOpDef,828
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,TF_OperationOpType,TF_OperationOpType,904
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,lambda expression,TF_OperationToNodeDef,921
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,TF_DeletePluggableDeviceLibraryHandle,TF_PluggableDeviceLibraryHandle,1031
F:\python_workplace\tensorflow-master\tensorflow\python\client\tf_session_wrapper.cc,TF_GetXlaAutoJitEnabled,TF_GetXlaAutoJitEnabled,1434
F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\file_io_wrapper.cc,lambda expression,ReadFileToString,79
F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\file_io_wrapper.cc,lambda expression,WriteStringToFile,91
F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\profiler_wrapper.cc,lambda expression,xspace_to_tools_data_from_byte_string,181
F:\python_workplace\tensorflow-master\tensorflow\python\eager\pywrap_tfe_src.cc,ForwardAccumulatorDeleteGradient,ForwardAccumulatorDeleteGradient,2373
