path,fun_name,lineno
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_hasPrimaryContext,279
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_setMemoryFraction,292
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_emptyCache,314
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_memoryStats,322
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_resetAccumulatedMemoryStats,372
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_resetPeakMemoryStats,382
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_memorySnapshot,392
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaHostAllocator,182
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_alloc,190
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_delete,210
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSynchronize,218
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaIPCCollect,226
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSleep,234
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaLockMutex,250
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaUnlockMutex,271
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\distributed\autograd\init.cpp,dist_autograd_init,18
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\distributed\c10d\init.cpp,c10d_init,153
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\distributed\rpc\init.cpp,rpc_init,34
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\distributed\rpc\testing\init.cpp,faulty_agent_init,20
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageMethods.cpp,writeFile,230
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageMethods.cpp,newWithFile,251
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageMethods.cpp,getDevice,315
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageMethods.cpp,_setCdata,324
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageSharing.cpp,newWithWeakPtr,471
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageSharing.cpp,freeWeakRef,484
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageSharing.cpp,expired,499
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageSharing.cpp,sharedFd,508
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\generic\StorageSharing.cpp,isShared,523
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\multiprocessing\init.cpp,multiprocessing_init,21
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__enter,29
F:\DLFs_dataset\pytorch\pytorch-1.8.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__exit,35
