path,c_class_name,py_class_name,lineno
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\compatible.cc,OpVersion,OpVersion,128
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\crypto.cc,Cipher,Cipher,77
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\crypto.cc,AESCipher,AESCipher,105
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,NativePaddlePredictor,NativePaddlePredictor,670
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,LiteNNAdapterConfig,LiteNNAdapterConfig,954
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,AnalysisPredictor,AnalysisPredictor,991
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,ZeroCopyTensor,ZeroCopyTensor,1067
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,PaddlePassBuilder,PaddlePassBuilder,1129
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,PassStrategy,PassStrategy,1152
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,CpuPassStrategy,CpuPassStrategy,1160
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,GpuPassStrategy,GpuPassStrategy,1168
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\inference_api.cc,MkldnnQuantizerConfig,MkldnnQuantizerConfig,973
path,c_fun_name,py_fun_name,lineno
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,SetNumThreads,set_num_threads,784
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,GetNCCLVersion,nccl_version,807
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,wait_device,827
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,from_dlpack,831
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,save_op_version_info,863
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,IsCompiledWithAscend,is_compiled_with_ascend,2030
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,IsCompiledWithMPI,is_compiled_with_mpi,2038
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,IsCompiledWithMPIAWARE,is_compiled_with_mpi_aware,2039
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,2044
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,2048
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,2054
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,CudaProfilerInit,nvprof_init,2358
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2366
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2398
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,get_low_precision_op_list,2822
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,autotune_status,2836
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,lambda expression,use_layout_autotune,2852
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\pybind.cc,SetNanInfDebugPath,set_nan_inf_debug_path,2855
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\const_value.cc,lambda expression,kNoneProcessMeshIndex,39
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\io.cc,lambda expression,load_lod_tensor_from_memory,96
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\io.cc,lambda expression,load_selected_rows_from_memory,110
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\rpc.cc,lambda expression,rpc_get_worker_info_by_rank,107
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\eager_functions.cc,eager_api_run_custom_op,_run_custom_op,1146
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\eager_method.cc,tensor_method__share_memory,_share_memory,2169
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\eager_method.cc,tensor__grad_name,_grad_name,2177
F:\python_workplace\Paddle-develop\paddle\fluid\pybind\eager_method.cc,tensor_method__is_string_tensor_hold_allocation,_is_string_tensor_hold_allocation,2215
