path,fun_name,lineno
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_setMemoryFraction,303
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_emptyCache,325
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_memoryStats,333
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_resetAccumulatedMemoryStats,386
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_resetPeakMemoryStats,396
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_memorySnapshot,406
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaHostAllocator,190
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_alloc,198
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_delete,220
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSynchronize,228
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaIPCCollect,236
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSleep,244
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaLockMutex,261
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaUnlockMutex,282
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSetSyncDebugMode,445
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaGetSyncDebugMode,464
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\distributed\autograd\init.cpp,dist_autograd_init,18
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\distributed\c10d\init.cpp,c10d_init,232
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\distributed\rpc\init.cpp,rpc_init,33
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\distributed\rpc\testing\init.cpp,faulty_agent_init,21
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageMethods.cpp,writeFile,327
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageMethods.cpp,newWithFile,353
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageMethods.cpp,getDevice,433
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageMethods.cpp,_setCdata,442
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageSharing.cpp,newWithWeakPtr,513
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageSharing.cpp,freeWeakRef,526
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageSharing.cpp,expired,541
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageSharing.cpp,sharedFd,550
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\generic\StorageSharing.cpp,isShared,565
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\multiprocessing\init.cpp,multiprocessing_init,21
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__enter,29
F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__exit,35
