path,fun_name,lineno
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_warnAlways,499
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setWarnAlways,491
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_allowTF32CuBLAS,537
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setAllowTF32CuBLAS,529
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_float32MatmulPrecision,405
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setFloat32MatmulPrecision,396
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_allowFP16ReductionCuBLAS,553
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setAllowFP16ReductionCuBLAS,545
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_toDLPack,364
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_fromDLPack,373
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setFlushDenormal,561
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_getDefaultDtype,570
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_getDefaultDevice,579
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_qEngine,598
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setQEngine,587
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_supportedQEngines,603
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_isEnabledXNNPACK,616
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_setDefaultMobileCPUAllocator,622
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\Module.cpp,THPModule_unsetDefaultMobileCPUAllocator,630
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\QScheme.cpp,THPQScheme_reduce,25
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_engine.cpp,THPEngine_run_backward,152
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_engine.cpp,THPEngine_queue_callback,288
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_engine.cpp,THPEngine_is_checkpoint_valid,302
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_function.cpp,THPFunction_name,669
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_function.cpp,THPFunction_apply,682
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_function.cpp,THPFunction__register_hook_dict,757
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\autograd\python_function.cpp,THPFunction_register_hook,778
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_setDevice_wrap,67
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getDevice_wrap,80
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getDeviceCount_wrap,115
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_canDeviceAccessPeer_wrap,90
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getArchFlags,123
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentStream_wrap,142
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getDefaultStream_wrap,153
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentBlasHandle_wrap,622
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_setStream_wrap,164
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_getCompiledVersion,183
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_hasPrimaryContext,357
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_setMemoryFraction,370
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_emptyCache,392
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_memoryStats,400
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_resetAccumulatedMemoryStats,453
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_resetPeakMemoryStats,463
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_memorySnapshot,473
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaHostAllocator,192
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_alloc,200
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_delete,287
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSynchronize,295
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaIPCCollect,303
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSleep,311
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaLockMutex,328
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaUnlockMutex,349
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaSetSyncDebugMode,512
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaGetSyncDebugMode,531
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_cudaJiteratorCompileAndLaunchKernel,246
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\cuda\Module.cpp,THCPModule_rocm_is_backward_pass,631
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\distributed\autograd\init.cpp,dist_autograd_init,18
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\distributed\c10d\init.cpp,c10d_init,232
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\distributed\rpc\init.cpp,rpc_init,33
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\distributed\rpc\testing\init.cpp,faulty_agent_init,21
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageMethods.cpp,writeFile,316
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageMethods.cpp,newWithFile,342
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageMethods.cpp,_setCdata,421
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageSharing.cpp,newWithWeakPtr,522
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageSharing.cpp,freeWeakRef,535
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageSharing.cpp,expired,550
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageSharing.cpp,sharedFd,559
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\generic\StorageSharing.cpp,isShared,574
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\multiprocessing\init.cpp,multiprocessing_init,21
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__enter,39
F:\DLFs_dataset\pytorch\pytorch-1.12.0\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__exit,45
