py_fun_name,c_fun_name,lineno,methods_table,path
__ge__,THPVariable_ge,1249,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__rand__,THPVariable_bitwise_and,1250,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__ror__,THPVariable_bitwise_or,1251,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__rxor__,THPVariable_bitwise_xor,1252,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__bool__,THPVariable_bool_scalar,1253,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__float__,THPVariable_float_scalar,1254,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__complex__,THPVariable_complex_scalar,1255,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__int__,THPVariable_integral_scalar,1256,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__long__,THPVariable_integral_scalar,1257,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__index__,THPVariable_index_scalar,1258,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__nonzero__,THPVariable_bool_scalar,1259,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__invert__,THPVariable_invert,1260,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
__matmul__,THPVariable_matmul,1261,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
_is_view,THPVariable__is_view,1262,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
apply_,THPVariable_apply_,1263,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
bfloat16,THPVariable_bfloat16,1264,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
byte,THPVariable_byte,1265,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
char,THPVariable_char,1266,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
contiguous,THPVariable_contiguous,1267,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
copy_,THPVariable_copy_,1268,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
cpu,THPVariable_cpu,1269,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
cuda,THPVariable_cuda,1270,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
xpu,THPVariable_xpu,1271,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
ipu,THPVariable_ipu,1272,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
data_ptr,THPVariable_data_ptr,1273,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
dim,THPVariable_dim,1274,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
has_names,THPVariable_has_names,1275,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
double,THPVariable_double,1276,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
cdouble,THPVariable_cdouble,1277,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
element_size,THPVariable_element_size,1278,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
float,THPVariable_float,1279,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
cfloat,THPVariable_cfloat,1280,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
get_device,THPVariable_get_device,1281,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
bool,THPVariable_bool,1282,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
half,THPVariable_half,1283,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
int,THPVariable_int,1284,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
is_contiguous,THPVariable_is_contiguous,1285,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
item,THPVariable_item,1286,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
long,THPVariable_long,1287,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
map_,THPVariable_map_,1288,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
map2_,THPVariable_map2_,1289,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
ndimension,THPVariable_dim,1290,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
nelement,THPVariable_numel,1291,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
new,THPVariable_new,1292,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
new_tensor,THPVariable_new_tensor,1293,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
nonzero,THPVariable_nonzero,1294,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
numel,THPVariable_numel,1295,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
numpy,THPVariable_numpy,1296,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
requires_grad_,THPVariable_requires_grad_,1297,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
set_,THPVariable_set_,1298,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
short,THPVariable_short,1299,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
size,THPVariable_size,1300,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
_storage,THPVariable_storage,1301,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
storage_offset,THPVariable_storage_offset,1302,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
stride,THPVariable_stride,1303,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
to,THPVariable_to,1304,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
tolist,THPVariable_tolist,1305,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
type,THPVariable_type,1306,variable_methods,F:\python_workplace\pytorch-master\tools\autograd\templates\python_variable_methods.cpp
_set_worker_signal_handlers,THPModule_setWorkerSignalHandlers,260,DataLoaderMethods,F:\python_workplace\pytorch-master\torch\csrc\DataLoader.cpp
_set_worker_pids,THPModule_setWorkerPIDs,264,DataLoaderMethods,F:\python_workplace\pytorch-master\torch\csrc\DataLoader.cpp
_remove_worker_pids,THPModule_removeWorkerPIDs,265,DataLoaderMethods,F:\python_workplace\pytorch-master\torch\csrc\DataLoader.cpp
_error_if_any_worker_fails,THPModule_errorIfAnyWorkerFails,266,DataLoaderMethods,F:\python_workplace\pytorch-master\torch\csrc\DataLoader.cpp
__reduce__,THPDevice_reduce,186,THPDevice_methods,F:\python_workplace\pytorch-master\torch\csrc\Device.cpp
__reduce__,THPDtype_reduce,77,THPDtype_methods,F:\python_workplace\pytorch-master\torch\csrc\Dtype.cpp
get_state,THPGenerator_getState,179,THPGenerator_methods,F:\python_workplace\pytorch-master\torch\csrc\Generator.cpp
set_state,THPGenerator_setState,180,THPGenerator_methods,F:\python_workplace\pytorch-master\torch\csrc\Generator.cpp
manual_seed,THPGenerator_manualSeed,181,THPGenerator_methods,F:\python_workplace\pytorch-master\torch\csrc\Generator.cpp
seed,THPGenerator_seed,182,THPGenerator_methods,F:\python_workplace\pytorch-master\torch\csrc\Generator.cpp
initial_seed,THPGenerator_initialSeed,183,THPGenerator_methods,F:\python_workplace\pytorch-master\torch\csrc\Generator.cpp
__reduce__,THPMemoryFormat_reduce,40,THPMemoryFormat_methods,F:\python_workplace\pytorch-master\torch\csrc\MemoryFormat.cpp
_initExtension,THPModule_initExtension,945,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_autograd_init,THPAutograd_initExtension,946,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_add_docstr,THPModule_addDocStr,947,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_init_names,THPModule_initNames,948,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_has_distributed,THPModule_hasDistributed,949,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_default_tensor_type,THPModule_setDefaultTensorType,950,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_default_dtype,THPModule_setDefaultDtype,954,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_infer_size,THPModule_inferSize,955,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_crash_if_csrc_asan,THPModule_crashIfCsrcASAN,956,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_crash_if_csrc_ubsan,THPModule_crashIfCsrcUBSAN,957,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_crash_if_vptr_ubsan,THPModule_crashIfvptrUBSAN,958,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_crash_if_aten_asan,THPModule_crashIfATenASAN,959,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_show_config,THPModule_showConfig,960,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_cxx_flags,THPModule_cxxFlags,961,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_parallel_info,THPModule_parallelInfo,962,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_backcompat_broadcast_warn,THPModule_setBackcompatBroadcastWarn,963,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_backcompat_broadcast_warn,THPModule_getBackcompatBroadcastWarn,967,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_backcompat_keepdim_warn,THPModule_setBackcompatKeepdimWarn,971,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_backcompat_keepdim_warn,THPModule_getBackcompatKeepdimWarn,975,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
get_num_threads,THPModule_getNumThreads,979,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
set_num_threads,THPModule_setNumThreads,980,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
get_num_interop_threads,THPModule_getNumInteropThreads,981,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
set_num_interop_threads,THPModule_setNumInteropThreads,985,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_flash_sdp_enabled,THPModule_userEnabledFlashSDP,989,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_sdp_use_flash,THPModule_setSDPUseFlash,993,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_mem_efficient_sdp_enabled,userEnabledMemEfficientSDP,994,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_sdp_use_mem_efficient,THPModule_setSDPUseMemEfficient,998,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_math_sdp_enabled,THPModule_userEnabledMathSDP,1002,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_sdp_use_math,THPModule_setSDPUseMath,1006,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cudnn_enabled,THPModule_userEnabledCuDNN,1007,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cudnn_enabled,THPModule_setUserEnabledCuDNN,1008,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_mkldnn_enabled,THPModule_userEnabledMkldnn,1009,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_mkldnn_enabled,THPModule_setUserEnabledMkldnn,1010,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cudnn_allow_tf32,THPModule_allowTF32CuDNN,1011,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cudnn_allow_tf32,THPModule_setAllowTF32CuDNN,1012,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cudnn_benchmark,THPModule_benchmarkCuDNN,1013,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cudnn_benchmark,THPModule_setBenchmarkCuDNN,1014,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cudnn_deterministic,THPModule_deterministicCuDNN,1015,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cudnn_deterministic,THPModule_setDeterministicCuDNN,1019,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_deterministic_algorithms,THPModule_deterministicAlgorithms,1023,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_deterministic_algorithms_warn_only,THPModule_deterministicAlgorithmsWarnOnly,1027,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_deterministic_algorithms,THPModule_setDeterministicAlgorithms,1031,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_warnAlways,THPModule_warnAlways,1035,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_warnAlways,THPModule_setWarnAlways,1036,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_warn,THPModule_warn,1037,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_warn_deprecation,THPModule_warnDeprecation,1038,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cublas_allow_tf32,THPModule_allowTF32CuBLAS,1039,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cublas_allow_tf32,THPModule_setAllowTF32CuBLAS,1040,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_float32_matmul_precision,THPModule_float32MatmulPrecision,1041,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_float32_matmul_precision,THPModule_setFloat32MatmulPrecision,1045,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cublas_allow_fp16_reduced_precision_reduction,THPModule_allowFP16ReductionCuBLAS,1049,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_cublas_allow_fp16_reduced_precision_reduction,THPModule_setAllowFP16ReductionCuBLAS,1053,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_vmapmode_increment_nesting,THPModule_vmapmode_increment_nesting,1057,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_vmapmode_decrement_nesting,THPModule_vmapmode_decrement_nesting,1061,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_debug_only_display_vmap_fallback_warnings,THPModule_set_display_vmap_fallback_warnings_mode,1065,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_debug_only_are_vmap_fallback_warnings_enabled,THPModule_are_vmap_fallback_warnings_enabled,1069,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_to_dlpack,THPModule_toDLPack,1073,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_from_dlpack,THPModule_fromDLPack,1074,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_cpp_backtrace,THModule_getCppBacktrace,1075,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_rename_privateuse1_backend,THModule_rename_privateuse1_backend,1076,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
set_flush_denormal,THPModule_setFlushDenormal,1080,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
get_default_dtype,THPModule_getDefaultDtype,1081,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_default_device,THPModule_getDefaultDevice,1082,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_get_qengine,THPModule_qEngine,1083,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_qengine,THPModule_setQEngine,1084,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_supported_qengines,THPModule_supportedQEngines,1085,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_is_xnnpack_enabled,THPModule_isEnabledXNNPACK,1086,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_will_engine_execute_node,THPModule_willEngineExecuteNode,1087,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_current_graph_task_execution_order,THPModule_getCurrentGraphTaskExecutionOrder,1091,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_current_graph_task_id,THPModule_getCurrentGraphTaskId,1095,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_set_default_mobile_cpu_allocator,THPModule_setDefaultMobileCPUAllocator,1099,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_unset_default_mobile_cpu_allocator,THPModule_unsetDefaultMobileCPUAllocator,1103,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_is_torch_function_enabled,THPModule_isEnabledTorchFunction,1107,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_disabled_torch_function_impl,THPModule_disable_torch_function,1111,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_disabled_torch_dispatch_impl,THPModule_disable_torch_dispatch,1115,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_has_torch_function,THPModule_has_torch_function,1119,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_has_torch_function_unary,THPModule_has_torch_function_unary,1120,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
_has_torch_function_variadic,THPModule_has_torch_function_variadic,1124,TorchMethods,F:\python_workplace\pytorch-master\torch\csrc\Module.cpp
__reduce__,THPQScheme_reduce,34,THPQScheme_methods,F:\python_workplace\pytorch-master\torch\csrc\QScheme.cpp
numel,THPSize_numel,229,THPSize_methods,F:\python_workplace\pytorch-master\torch\csrc\Size.cpp
__reduce__,THPSize_reduce,230,THPSize_methods,F:\python_workplace\pytorch-master\torch\csrc\Size.cpp
copy_,THPStorage_copy_,496,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
element_size,THPStorage_elementSize,500,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
fill_,THPStorage_fill_,501,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
new,THPStorage_new,502,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
resize_,THPStorage_resize_,503,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
nbytes,THPStorage_nbytes,504,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
data_ptr,THPStorage_dataPtr,505,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
is_pinned,THPStorage_isPinned,506,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
_write_file,THPStorage_writeFile,507,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
_new_with_file,THPStorage_newWithFile,508,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
_set_from_file,THPStorage_setFromFile,512,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
from_buffer,THPStorage_fromBuffer,513,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
from_file,THPStorage_fromFile,517,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
_set_cdata,THPStorage__setCdata,521,THPStorage_methods,F:\python_workplace\pytorch-master\torch\csrc\StorageMethods.cpp
_new_with_weak_ptr,THPStorage_newWithWeakPtr,643,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_share_cuda_,THPStorage_shareCuda,647,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_new_shared_cuda,THPStorage_newSharedCuda,648,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_release_ipc_counter_cuda,THPStorage_releaseIPCCounter,652,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_share_fd_cpu_,THPStorage_shareFd,656,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_new_shared_fd_cpu,THPStorage_newSharedFd,657,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_new_using_fd_cpu,THPStorage_pyNewFdStorage,661,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_share_filename_cpu_,THPStorage_shareFilename,665,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_new_shared_filename_cpu,THPStorage_newSharedFilename,666,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_new_using_filename_cpu,THPStorage_pyNewFilenameStorage,670,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
_weak_ref,THPStorage_weakRef,674,THPStorage_sharingMethods,F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp
