path,c_class_name,py_class_name,lineno
F:\python_workplace\pytorch-master\caffe2\quantization\server\pybind.cc,lambda expression,AddRegisterQuantizationParamsWithHistogramObserver,212.0
F:\python_workplace\pytorch-master\caffe2\quantization\server\pybind.cc,lambda expression,AddScaleZeroOffsetArgumentsWithHistogram,239.0
F:\python_workplace\pytorch-master\caffe2\quantization\server\pybind.cc,lambda expression,get_fakefp16_mapping,283.0
F:\python_workplace\pytorch-master\caffe2\quantization\server\pybind.cc,lambda expression,ObserveFp16FCPackedWeights,343.0
F:\python_workplace\pytorch-master\caffe2\quantization\server\pybind.cc,lambda expression,ObserveInt8FCPackedWeights,388.0
F:\python_workplace\pytorch-master\test\cpp_extensions\cpp_c10d_extension.cpp,createProcessGroupTest,createProcessGroupTest,119.0
F:\python_workplace\pytorch-master\test\cpp_extensions\cublas_extension.cpp,noop_cublas_function,noop_cublas_function,16.0
F:\python_workplace\pytorch-master\test\cpp_extensions\cuda_extension.cpp,sigmoid_add,sigmoid_add,18.0
F:\python_workplace\pytorch-master\test\cpp_extensions\cudnn_extension.cpp,79,cudnn_relu,
F:\python_workplace\pytorch-master\test\cpp_extensions\cusolver_extension.cpp,noop_cusolver_function,noop_cusolver_function,16.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,sigmoid_add,sigmoid_add,35.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,function_taking_optional,function_taking_optional,36.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_complex,45.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_generator,47.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_intarrayref,48.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_memory_format,49.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_symfloat,51.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_symint,52.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_symint_symbolic,53.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_symintarrayref,54.0
F:\python_workplace\pytorch-master\test\cpp_extensions\extension.cpp,lambda expression,get_tensor,55.0
F:\python_workplace\pytorch-master\test\cpp_extensions\jit_extension.cpp,tanh_add,tanh_add,14.0
F:\python_workplace\pytorch-master\test\cpp_extensions\jit_extension.cpp,exp_add,exp_add,15.0
F:\python_workplace\pytorch-master\test\cpp_extensions\open_registration_extension.cpp,get_custom_device,custom_device,116.0
F:\python_workplace\pytorch-master\test\cpp_extensions\open_registration_extension.cpp,custom_add_called,custom_add_called,117.0
F:\python_workplace\pytorch-master\test\cpp_extensions\ort_extension.cpp,get_test_int,get_test_int,125.0
F:\python_workplace\pytorch-master\test\cpp_extensions\rng_extension.cpp,createTestCPUGenerator,createTestCPUGenerator,65.0
F:\python_workplace\pytorch-master\test\cpp_extensions\rng_extension.cpp,getInstanceCount,getInstanceCount,66.0
F:\python_workplace\pytorch-master\torch\utils\benchmark\utils\valgrind_wrapper\compat_bindings.cpp,_valgrind_toggle,_valgrind_toggle,33.0
F:\python_workplace\pytorch-master\torch\utils\benchmark\utils\valgrind_wrapper\compat_bindings.cpp,_valgrind_dump_stats,_valgrind_toggle_and_dump_stats,34.0
F:\python_workplace\pytorch-master\caffe2\python\pybind_state_hip.cc,miopenCompiledVersion,get_miopen_version,30.0
F:\python_workplace\pytorch-master\functorch\csrc\dim\dim.cpp,test_c,_test_c,3168.0
F:\python_workplace\pytorch-master\functorch\csrc\dim\dim.cpp,_parse_test,_parse_test,3182.0
F:\python_workplace\pytorch-master\functorch\csrc\dim\dim.cpp,_set_pointwise_optimize,_set_pointwise_optimize,3183.0
F:\python_workplace\pytorch-master\tools\autograd\templates\python_nn_functions.cpp,THPVariable__parse_to,_parse_to,86.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_hasDistributed,_has_distributed,949.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_crashIfCsrcASAN,_crash_if_csrc_asan,956.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_crashIfCsrcUBSAN,_crash_if_csrc_ubsan,957.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_crashIfvptrUBSAN,_crash_if_vptr_ubsan,958.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_crashIfATenASAN,_crash_if_aten_asan,959.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_warn,_warn,1037.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_warnDeprecation,_warn_deprecation,1038.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_set_display_vmap_fallback_warnings_mode,_debug_only_display_vmap_fallback_warnings,1065.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_are_vmap_fallback_warnings_enabled,_debug_only_are_vmap_fallback_warnings_enabled,1069.0
F:\python_workplace\pytorch-master\torch\csrc\Module.cpp,THPModule_getCurrentGraphTaskExecutionOrder,_current_graph_task_execution_order,1091.0
F:\python_workplace\pytorch-master\torch\csrc\StorageSharing.cpp,THPStorage_sharedFd,_get_shared_fd,679.0
F:\python_workplace\pytorch-master\torch\csrc\autograd\python_torch_functions_manual.cpp,THPVariable__freeze_functional_tensor,_freeze_functional_tensor,577.0
F:\python_workplace\pytorch-master\torch\csrc\autograd\python_torch_functions_manual.cpp,THPVariable__sparse_csr_tensor_unsafe,_sparse_csr_tensor_unsafe,633.0
F:\python_workplace\pytorch-master\torch\csrc\autograd\python_torch_functions_manual.cpp,THPVariable__sparse_csc_tensor_unsafe,_sparse_csc_tensor_unsafe,637.0
F:\python_workplace\pytorch-master\torch\csrc\autograd\python_torch_functions_manual.cpp,THPVariable__sparse_bsr_tensor_unsafe,_sparse_bsr_tensor_unsafe,641.0
F:\python_workplace\pytorch-master\torch\csrc\autograd\python_torch_functions_manual.cpp,THPVariable__sparse_bsc_tensor_unsafe,_sparse_bsc_tensor_unsafe,645.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_isInBadFork,_cuda_isInBadFork,1124.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentStream_raw,_cuda_getCurrentRawStream,1129.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_hasPrimaryContext,_cuda_hasPrimaryContext,1154.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_attachOutOfMemoryObserver,_cuda_attach_out_of_memory_observer,1170.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_rocm_is_backward_pass,_rocm_is_backward_pass,1232.0
F:\python_workplace\pytorch-master\torch\csrc\cuda\Stream.cpp,THCPStream_priority_range,priority_range,146.0
F:\python_workplace\pytorch-master\torch\csrc\dynamo\guards.cpp,check_type_id,check_type_id,382.0
F:\python_workplace\pytorch-master\torch\csrc\dynamo\guards.cpp,check_obj_id,check_obj_id,383.0
F:\python_workplace\pytorch-master\torch\csrc\dynamo\guards.cpp,assert_size_stride,assert_size_stride,384.0
