path,fun_name,lineno
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getDeviceCount_wrap,122
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_canDeviceAccessPeer_wrap,96
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getArchFlags,129
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentStream_wrap,147
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentStream_raw,159
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getDefaultStream_wrap,170
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getCurrentBlasHandle_wrap,1031
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_setStream_wrap,182
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getCompiledVersion,200
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_hasPrimaryContext,423
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_setMemoryFraction,436
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_emptyCache,457
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_memoryStats,464
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_resetAccumulatedMemoryStats,517
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_resetPeakMemoryStats,530
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_memorySnapshot,579
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_attachOutOfMemoryObserver,743
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaHostAllocator,208
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_alloc,215
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_raw_delete,339
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaCachingAllocator_set_allocator_settings,349
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_getAllocatorBackend,359
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaSynchronize,365
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaIPCCollect,372
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaSleep,379
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaLockMutex,396
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaUnlockMutex,416
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaSetSyncDebugMode,766
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaGetSyncDebugMode,797
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_cudaJiteratorCompileAndLaunchKernel,264
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_benchmarkLimitCuDNN,1102
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_setBenchmarkLimitCuDNN,1080
F:\python_workplace\pytorch-master\torch\csrc\cuda\Module.cpp,THCPModule_rocm_is_backward_pass,1050
F:\python_workplace\pytorch-master\torch\csrc\distributed\autograd\init.cpp,dist_autograd_init,18
F:\python_workplace\pytorch-master\torch\csrc\distributed\c10d\init.cpp,c10d_init,294
F:\python_workplace\pytorch-master\torch\csrc\distributed\rpc\init.cpp,rpc_init,33
F:\python_workplace\pytorch-master\torch\csrc\distributed\rpc\testing\init.cpp,faulty_agent_init,21
F:\python_workplace\pytorch-master\torch\csrc\dynamo\guards.cpp,TensorGuards_check,194
F:\python_workplace\pytorch-master\torch\csrc\dynamo\guards.cpp,TensorGuards_check_verbose,222
F:\python_workplace\pytorch-master\torch\csrc\multiprocessing\init.cpp,multiprocessing_init,22
F:\python_workplace\pytorch-master\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__enter,40
F:\python_workplace\pytorch-master\torch\csrc\utils\disable_torch_function.cpp,DisableTorchFunction__exit,47
